vlr_latitude,vlr_longitude,cod_munic,cod_cnes,nom_estab,dsc_endereco,dsc_bairro,dsc_cidade,dsc_telefone,dsc_estrut_fisic_ambiencia,dsc_adap_defic_fisic_idosos,dsc_equipamentos,dsc_medicamentos
-28.4643745422355,-51.9260859489426,430550,2244772,POSTO DE SAUDE SAO JOAO BOSCO CIRIACO,SAO JOAO BOSCO,INTERIOR,Ciríaco,(54)3461149,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-3.67344617843617,-43.1131196022021,210080,3453081,CENTRO DE SAUDE ISAAC FRANCISCO MONTELES,RUA SENADOR JOSE SARNEY,TURI II,Anapurus,98-3481-1049,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-23.2946848869317,-51.2543535232529,410370,2730820,UNIDADE DE SAUDE DO SAO PAULO CAMBE,RUA JUNDIAI,SAO PAULO,Cambé,4331740240,Desempenho acima da média,Desempenho muito acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média
1.07982516288754,-60.190980434416,140060,3061698,POSTO DE SAUDE DE VILA MODERNA,BR 210,CENTRO,São Luiz,9535331002,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-22.4812781810754,-43.3144354820239,330290,2283050,AMBULATORIO MUNICIPAL DE SAUDE VALE DAS PRINCESAS,AL DAS MAGNOLIAS,VALE DAS PRINCESAS,Miguel Pereira,(24)24842799,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-16.9510245323176,-53.5297894477829,510040,2767325,UNIDADE DE SAUDE DA FAMILIA EQ 01 DR MIGUEL JOSE DA SILVA,RUA DOM JOSE SELVA,CENTRO,Alto Garças,6634711886,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média
-8.13682436943031,-34.9524879455556,261160,22462,US 229 PSF UR 10,AV MONTE ALEGRE,COHAB,Recife,8133556909,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média,Desempenho acima da média
-22.7521598339074,-50.3762626647935,351000,2041081,UBS DE CANDIDO MOTA,RUA JOAO MOYA HERNANDES,JD AEROPORTO,Cândido Mota,1833416137,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-22.6774442195886,-47.656245231627,353870,3056961,UNIDADE DE SAUDE DA FAMILIA MARIO DEDINI I PIRACICABA,RUA LUIS RALPH BENATI,MARIO DEDINI,Piracicaba,1934232006,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-22.6707065105432,-47.7004265785203,353870,3056910,UNIDADE DE SAUDE DA FAMILIA BOA ESPERANCA I PIRACICABA,AVENIDA CORCOVADO,MARIA CLAUDIA,Piracicaba,1934153342,Desempenho acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-22.4519455432885,-44.392383098601,330420,2288443,USF FAZENDA DA BARRA II,RUA PROJETADA,FAZENDA DA BARRA II,Resende,2433816108,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho muito acima da média
-8.02716493606544,-34.9997591972341,260345,2346400,USF DO VIANA,RUA OSCAR ANDRE DE ALBUQUERQUE,VIANA,Camaragibe,(81)34586150,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-15.2377045154567,-56.4848756790145,510490,2795507,CENTRO MUNICIPAL DE SAUDE DE JANGADA,RUA NOVA,COHAB,Jangada,6533441155,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-26.917435,-48.706271,420820,2514052,POLICLINICA PROMORAR,AVENIDA MINISTRO LUIZ GALOTTI,CIDADE NOVA,Itajaí,4739085884,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média
-14.8023283481594,-53.6151051521286,510779,2699265,UNIDADE DE SAUDE DA FAMILIA SA DO LESTE,AVENIDA FORTALEZA,NOVO CAMPO,Santo Antônio do Leste,(66)488 1141,Desempenho muito acima da média,Desempenho acima da média,Desempenho acima da média,Desempenho acima da média
-3.12465548515311,-58.4353566169722,130190,2017326,UNIDADE BASICA DE SAUDE PAULO GOMES DA SILVA,RUA DA PENETRACAO,MUTIRAO,Itacoatiara,(92)5213055,Desempenho acima da média,Desempenho muito acima da média,Desempenho acima da média,Desempenho acima da média
-26.8603813648216,-49.0958404541001,420240,2512769,ESF GILSON PIVA,RUA FREDERICO JENSEN,ITOUPAVAZINHA,Blumenau,4733816102,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho acima da média
-24.6238374710076,-50.6405997276291,412750,2740877,POSTO DE SAUDE CAETANO MENDES,RUA PRINCIPAL,CAETANO MENDES,Tibagi,4232461145,Desempenho acima da média,Desempenho acima da média,Desempenho acima da média,Desempenho acima da média
-27.61113166809,-51.0211944580063,420005,2380218,UNIDADE SANITARIA DE ABDON BATISTA,RUA JOAO SANTIN,CENTRO,Abdon Batista,4935451269,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho acima da média
-15.4600811004634,-40.742197036742,292665,2509547,CENTRO DE SAUDE ADELINO FERNANDES DE OLIVEIRA,RUA ANTONIO AQUINO DE CARVALHO,CENTRO,Ribeirão do Largo,7734781104,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-9.51491117477389,-37.1472859382619,270600,2722127,UNIDADE DE SAUDE P DA CACIMBA,POVOADO DE POCO DA CACIMBA,ZONA RURAL,Olivença,(82)6321160,Desempenho muito acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média
-8.11492681503272,-34.9598693847646,260790,2349655,USF JARDIM MONTE VERDE,RUA CHAPADA DO ARARIPE,DOIS CARNEIROS,Jaboatão dos Guararapes,91-3475-5108,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-7.92319178581215,-37.166039943694,250970,2322250,USF 05 JULIO RAIMUNDO ALEXANDRE,SITIO MULUNGU,ZONA RURAL,Monteiro,Não se aplica,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-6.90234303474406,-35.4205441474904,250630,2334437,POSTO DE SAUDE LAURA DE MELLO ALBUQUERQUE S CARRASCO,SITIO CARRASCO,ZONA RURAL,Guarabira,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-25.7690334320061,-49.7203874587998,411320,17647,CENTRO DE SAUDE DR EUGENIO ALVES GUIMARAES,RUA MARECHAL FLORIANO PEIXOTO,CENTRO,Lapa,4139111167,Desempenho acima da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média
-10.2351379394528,-54.9994254112228,510642,2571285,PSF 03 RAIMUNDO NONATO DE PAULA,AVENIDA MARANHAO,LIBERDADE,Peixoto de Azevedo,6635753047,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho acima da média
-24.5195317268364,-47.8239369392381,354260,2093103,USF JARDIM SAO PAULO REGISTRO,RUA BAURU,JARDIM SAO PAULO,Registro,1338222805,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-16.5762126445765,-39.5570898056019,291465,4026934,CENTRO MUNICIPAL DE SAUDE ANTONIA FERRARI MANZOLI,RUA JOAO PEREIRA,CENTRO,Itabela,(73)270151,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-23.5019338130944,-46.3419413566576,352310,2718820,UBS MORRO BRANCO,RUA RIO GRANDE DO SUL,ARACARE,Itaquaquecetuba,1146422343,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-19.8279297351831,-40.0612807273853,320060,2769948,UNIDADE DE SAUDE DA FAMILIA BARRA DO RIACHO,RUA ALBINO AZEREDO,BARRA DO RIACHO,Aracruz,27329675,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-22.9129743576043,-48.4751558303819,350750,2028719,UBS SEBASTIAO ALMEIDA PINTO COHAB I BOTUCATU,RUA JOSE MAURICIO DE OLIVEIRA,COHAB I,Botucatu,1438827202,Desempenho muito acima da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-25.986,-50.197,410130,2537052,POSTO DE SAUDE DO IMBUIAL,IMBUIAL,IMBUIAL,Antônio Olinto,Não se aplica,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-21.2657868862146,-49.9483323097215,350510,2040379,CENTRO DE SAUDE DE BARBOSA,AVENIDA DONA RICARDINA,CENTRO,Barbosa,1836551408,Desempenho acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média
-21.7127931118005,-43.353896141051,313670,2153262,UBS ELISA SAVALA P GUARANY PSF,RUA SOFIA R ZACARIAS,PARQUE GUARANY,Juiz de Fora,3236907988,Desempenho acima da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-8.07055234909034,-35.3590250015248,261640,3164233,U S F PIRITUBA,RUA NUNES MACHADO,ZONA RURAL,Vitória de Santo Antão,(81)35574090 ORELHAO,Desempenho muito acima da média,Desempenho acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média
-13.6280679702755,-42.1564507484424,292360,6286070,U B S F DA COMUNIDADE DE CARAIBAS,POVOADO DE CARAIBAS,ZONA RURAL,Paramirim,77-3471-2412,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-7.28734731674173,-34.8034644126882,250460,2592649,UNIDADE DE SAUDE DA FAMILIA DE JACUMA,RUA PROJETADA,JACUMA,Conde,32901713,Desempenho acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-21.0951554775232,-48.6630392074571,353900,2716208,CS DE PIRANGI,RUA DR CAMPOS SALES,CENTRO,Pirangi,1733861611,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média,Desempenho muito acima da média
-9.40424323081943,-40.3128075599659,291840,2770628,USF MANDACARU II,PROJETO DE IRRIGACAO MANDACARU II,PROJ MANDACARU,Juazeiro,(74)611 2766,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média
-15.2632606029506,-39.4850993156422,290225,4021940,UNIDADE DE SAUDE DA FAMILIA DE ANURY,RUA FILADELFO ALMEIDA,ANURI,Arataca,(73)36737002,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-11.976234912872,-38.8076376914967,291450,6350453,POSTO DE SAUDE DA SERRA,FAZENDA SERRA,ZONA RURAL,Irará,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-29.9202346801749,-50.9066319465622,430920,2700247,USF BARRO VERMELHO GRAVATAI,RUA SAGRADA FAMILIA,BARRO VERMELHO,Gravataí,5135316545,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-28.2993435859672,-53.4999847412094,431390,2254875,POSTO SAUDE DA FAMILIA DO CENTRO,RUA BENTO GONCALVES,VILA NOVA,Panambi,5533755010,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média,Desempenho acima da média,Desempenho acima da média
-23.8814556598656,-46.4140176773058,351350,2047187,CENTRO DE SAUDE COMUNITARIO AREA 5 ANTONIO JOSE COSTA,AV MANOEL LEAL,JAD SAO FRANCISCO,Cubatão,1333618536,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-28.4929561614982,-49.2177629470811,421240,2691000,POSTO DE SAUDE AZAMBUJA,ESTRADA GERAL,AZAMBUJA,Pedras Grandes,4836590112,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-22.4058437347406,-44.2541956901537,330412,5472776,PSF III UNIDADE BASICA DE SAUDE DO JARDIM INDEPENDENCIA,RUA CAPITAO APRIGIO BARBOSA LIMA,JD INDEPENDENCIA,Quatis,2433535890,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-22.1635758876794,-47.3788189887987,352670,2077795,UNIDADE DE SAUDE PSF PALMEIRAS LEME,RUA ANIBAL PAES DE BARROS,JD PALMEIRAS,Leme,1935719800,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-13.5319268703457,-39.7935104370106,291670,2304139,POSTO DE SAUDE ANTONIO PITTON,FAZ HORIZONTE,POVOADO,Itaquara,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-20.9165418148035,-48.4951543807969,350610,2022338,E S F DR JOSE CAUBI CAMPELLO BESSA,ALAMEDA CANAVIEIRAS,RES RASSIM DIB,Bebedouro,1733439435,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média
-6.84612393379192,-35.5027484893789,250630,3451763,UNIDADE BASICA DE SAUDE ALTO DA BOA VISTA,RUA PROJETADA,CONJUNTO ALTO DA BOA,Guarabira,Não se aplica,Desempenho acima da média,Desempenho acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média
-16.7596757411952,-49.3427109718308,520870,2673959,PSF GARAVELO B,AV CENTRAL,GARAVELO B,Goiânia,6235887115,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-22.7400898933404,-42.0533037185657,330070,2278111,POSTO DE SAUDE BENIGNO AUGUSTO DE MELO PSF BOTAFOGO,ROD AMARAL PEIXOTO,BOTAFOGO,Cabo Frio,(24)26452626,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-0.713939666748026,-47.6972079277025,150440,2621029,SECRETARIA MUNICIPAL DE SAUDE DE MARAPANIM,RUA DINIZ BOTELHO,CENTRO,Marapanim,Não se aplica,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-27.6240599155418,-50.9763050079331,420417,2300303,UNIDADE SANTARIA DE ARACA CERRO NEGRO,ESTRADA GERAL,ARACA,Cerro Negro,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-6.80757522582988,-35.6035780906667,250270,2591820,UNIDADE BASICA DE SAUDE PSF BORBOREMA,CONJUNTO NOVA ESPERANCA,NOVA ESPERANCA,Borborema,33601036,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-22.7539837360375,-47.6567387580858,353870,2096595,UNIDADE BASICA DE SAUDE JARDIM SAO PAULO PIRACICABA,RUA FELINTO DE BRITO,JARDIM SAO PAULO,Piracicaba,1934226817,Desempenho acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-9.741,-36.503,270420,2007312,PACS CAMADANTA,POVOADO CAMADANTA,ZONA RURAL,Limoeiro de Anadia,(82)5231181,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-20.4886758327478,-55.8149027824386,500070,2376032,UNIDADE BASICA DE SAUDE ALFREDO GARCIA,RUA SAO PAULO,BEMTEVI,Anastácio,6732451949,Desempenho muito acima da média,Desempenho muito acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média
-15.968627929687,-44.38103199005,313535,2172534,UAPS DE NOVA MINDA,RUA PRINCIPAL,ZONA RURAL,Japonvar,3898012299,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média
-2.88510203361503,-40.1089167594898,230020,3657973,USF PAULO VI,RUA CAPITAO DIOGO LOPES,CENTRO,Acaraú,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média
-10.7718694210049,-37.8366994857777,280710,2422298,PS POVOADO MATA DO PERU,POVOADO MATA DO PERU,POVOADO,Simão Dias,7936159008,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
